Row,z_1,z_2
....96.....62.83....9.....4.41.87....9.6...7.8...5.9.2..87....55..86.....3..4...1,-2.67328589572683,-4.23209692738885
.23..5.7.....8192..8......16....3.....4...2....58...6.....78...9...5.4.6..2.6...7,-1.93944580147108,-2.10847286439946
.2..6..8....7.3..9789.....524....9..........6..5...17.9.8.453.7...........4.3..2.,-2.06950719165903,-1.7794593537969
.2.6....9....2....78...46.2.....3.....2.5.83......79.4.7.5....8....7.....6541..7.,-3.08219722698625,-1.34344348163069
..3..........1..2978.6..1..8...5.........7.935...9..8.....81....6.3..84..1.....32,-3.22366796291588,-0.825314134329671
1...6.....5...7.8.78...2.165.4.2...9..2...7........8..6...3.9.......13.....7.6.4.,-0.9048190032588,0.510351340324953
1..85...7.561....8....23..687.64...1..4..7..............7.3.5.291..856...........,-2.22467906883697,-1.78864652899884
.....4....56.....2789.........3...585..48...3.6.....1.6...41........81..8.2.759..,-1.62039597906528,-1.55332993022348
...7..5.9...891...7...2.....6.3.24..2.........18....3..4...69....1.8...5..24....7,-0.409717463094555,0.530068622633972
....8...9.5.2..31...9......56...34..8.4.....3.32...6.....5.8...6..9....2...1675..,-1.91024837591953,-1.39149520271255
..35..89......87.2.....13.526.1.49.....6...2...1.8....61....4....7..5..38..9.....,-2.09045325130428,-2.19445923824388
1....4.....6.7.3827.......6.....587.59.4...2......14.....3......4..1.253.....6...,-3.80579261649907,-1.99083251007838
..3...5.94....9.7..8......4.........69...71....189....3..4.2...26...1.47....7..35,-1.20443239430846,-2.2621854862012
1..6.5.4..5.....83.8........6........189.....5..23.46.8...9......24.7..1....1.2.7,-2.13685461174119,-1.86397347795482
.2.6...48...2................5....74..4.9.6...6...3895.7..3..693.2.6......1.583..,-3.97253414754794,-2.30086484606722
.23..7.9.4..3..21..8...6..3.....9...69.8..4.52.7...6.......1...8..6.4..2....3....,-2.14094450206292,-1.87537779135277
...94........1792.7.....5.4....6.1...4.....6...5..1..7.1.5.......26..3....4.8.2.6,-1.24571706050275,-1.20159724502477
.236...7...69.3.8.....5......1..6...5....7.1..7.2..6..6.....13..375.......2....9.,-0.43005588152876,0.551190744581473
...4......567...1..89....542...4..93..76.14..8......71.1...5....38......6.......8,-2.42300128758387,-2.41239584373037
.2....7...5.97.....89.1.42....723..139..5.2.....6......7...8...8.....1...14....98,-2.90735940184438,-3.46365463901634
...5..89.........17..21...3..7..5..2.3.......8.463..1...84...6..4..7......19..4.5,-1.54583821877697,-2.04652341874021
...4....9..6..83...8....4..56.3......4.2.9..7..15..8..9...2..7.8......9......725.,-0.0254469457788608,-2.21235759144071
1...4..89..6..8......3.2.4.8...31.2....5......42......6......94.9.6..3..3.8.....7,-1.70318693057079,-1.02303651778272
1..9.45.........2.7....5..65.....73.6.8.9.....4.....6...58..2.....7....19..23...5,-1.38405439252897,-0.311228657423264
...9...7..5....2.......4....9...53..........1..2.817.6.....86.427..6.5.3.......2.,-1.04355714202315,2.86807470107201
....9.8.......7..3....31.2693.1....85...4..3...2..5.1..4....7..37.9..2....57...4.,-0.292854303075921,-4.10951600715083
...4.6.5.....8..3..89...4.........41..46..5....175.8.2..5.21...3.....2..2.894....,-1.98563232050657,-2.05030211653875
1.36.5.4.....28.....913.2.......258....8....3.6..5.....4....75......649..9..4..12,-3.09739271672156,-4.78062219748501
..34.97....6....9.....123...1827...3.3...5..........27..5...6.4....4.....4..839.2,-2.19488067343718,-2.65936290844471
.2.....8.....1.....894.........719..8..6...5.6743....8...5..2313....9.......4...5,-2.41462411912197,-2.0315907644687
..3..8..64..97..8.......54....73945.9.......85.2.........2...3..7534..6.....96...,-2.4360171173655,-2.90466677958052
.23....9545....1....9..163......9.....7.8.24.5..4...86.14...9..2...9..........3.7,-3.83831050681278,-2.54936249624871
..345...6.5..........612.....4..7.....75..19..1.8....3......62..7....4.89..3...1.,-1.15923134875164,-0.0640890976983334
.2.8.6..74.69....8.....3.5...73...8.3.5..7...84.......9.....5...3..6......47.5.29,-2.22606059610758,-2.12814073012438
12......7.....9.....93..5.1..2.5.1.3...6...2..1......6...5.8.6......4.726....34..,-1.98952198170216,-1.0854936036443
.......86.....7...7891.........6194....2.....2..97...86.4.1......5.3..213....85..,-0.871189576728014,-0.75609971202503
1..4.....4.6.3.1...8...2...8.4.........9.5....9.1..26..32.4..7.9...6..58.1..9....,-2.59260544591906,-3.66815204597735
1...6..97...7.9.2..8.......2.5.....194....65..6....34.6...57..9....8....3..4.1...,-0.264368211501056,-3.33925179265052
..3..4.6..5.28....7893.6.5..4...9..6............6..59..1.....2.8..4.......492..1.,-1.84930453099666,-2.32545434744391
1..4..9.....3...2..8.1.6..4.7.69......25...4..6.......34....8...1......2....8..6.,0.355723746244805,3.39795644039212
..3....78..68.1.2.7.....61..4...2..6...4...89...1.6.....5...74..1..398...........,-1.44489479389989,-0.241473211358294
..3...6.7..671..32....2......7.381.9..1.....624.69.....34......8.....9........354,-2.74321730062015,-4.39563028902668
.2..8.7.9..6..283.................735.4.71..8.....9.1.9..417...3.25..4..8...2....,-2.36975070535546,-3.35868914431332
...5...6...6982....................2..7.4..95.9.8.17........6..9..7...4.34..1.2.7,-2.25932738780439,0.845939557819057
.2...8.75...3....2..9.1.4.3..28.17.4.6..3...........8.3.....2.96.8.9.......1.....,-1.68861079739168,-0.784721804465536
.....56...5.1.8...7.96........5.1.492.....8....4...1........2.6.71.9...4.4.......,-0.494103667765213,2.10152055978411
..3...8.......79.1.8..3.......5...94..764...5.4.8..7.......234.2.........1.968..2,-2.40647557030788,-2.42350387161647
1..5..8..4....29.3...1.3..4...9..5...9.....86.3........7.......6..84..7...83..625,-2.77011486080945,-3.05463863333429
..34....64..8.3.12.8..1...5..7..5...2.....6...94......8..1....4..2.3.....6....57.,-1.5405012632444,-0.167232829321218
.238...9.....97.8...9...1......4861.26.7.........6...4.35......6.2..9......48.5.3,-3.319435674725,-2.99832542026913
.2...9..6.5.7...1...9........2...6.....53...767..1..38..5...1....82....424.....63,-3.52685397921045,-0.832192541149065
..35....4.56.7.......4215.....6.2..7..8...4...9.3.4.1......62..8...9.....1....97.,-1.73605733033103,-1.99056445371535
.2..68.74...73..18..9..2..5...8...4.5..3.....8.....7.6.4..1.....7.2.....6.1.....7,-1.90310008717055,-2.80288780275681
.234..9..4.69.....7....3..6.........5.73..8.....765....4.8.15.7......48.9.....1.2,-4.21511745743313,-3.05817267417632
..36.8......7..8.27....1...2..1...9........81.6..52...9.4.6..3...8..4...6.....45.,-0.940887630157802,-0.787492565097059
.....7.9..5.39..7..8........3.........145.........3256...56...46...81.3...79.....,-0.804845870785155,0.439181066970003
......678.5.......7.9.3......2....1.517.6.3....4...7.5...7.....63.4..58....8.34..,-3.8287851975257,-1.82441545213644
1..4..8...5...7.......3..2.8...2..39..5..9.76.6......839.....6264.........7...4..,-1.41048212498051,-0.641807768277804
...45678....7.9..3.........2...94...5...7...1.9...3.6..7...16...12..7.9.9..36....,-2.56912929096268,-2.8778020811162
.2.9..67.456..................3.1...8.429......5..8..6..17....2.7....34.36.5..7..,-2.49750574179997,-2.05420180069352
1.386.5.7.5..7......9..514...2.5.6......8......7....136.....9...9.....8.3..2..4..,-1.64872507113952,-0.983485821447639
....5.47..5...1....8......6.37......81.7.4.2.....9.8.....6.2.3.39..4...56....9..1,-2.27317215395998,-1.9540171778265
.2....6.84.68..3.......3.4.6....7.1..1....8..8..4.65......5.4.9.75.......4.692...,-2.15988156836931,-1.6407682144606
1..58..6..5.........9...4....46....7..1......67.4..1...4.1.6...36.85....8..7..65.,-2.75219242338232,-2.86422523131996
....4.9...5...3......5.2...3...9..5.89....62...51.....5......196.1.2..3..7.3..46.,-2.04479459409533,-1.677203331409
....8.....562.7.1..891...2.....1...7..1..4..539............9.......7...3..2.6.9.1,-0.316305695173446,0.889192661051372
.2...6..7......93..89...2.45.......88.49....5....6.3..3.5..2.....7.5.1...4..3..7.,-2.15590264452021,-2.83003072164015
1.3...8.7.5..8.3.1.89.3.....4..6......1..8..6..7..2.4..1.4.5........3....92....74,-1.85246153373049,-1.38520274617386
..3.5897..56......7..12......1...7..........8.4.2.7..16....2.8.5..6..4....89.4.6.,-3.31543216842938,-2.64236796573235
1..86......6.....3789....6..95.....2......4...6.1.5....4...1.3...2..76.15....27..,-2.10767614256066,-1.01603509239455
.2.58.7...56..9.83.....1...23....8.......24....7.....53....6.......28.169...1.2..,-3.82670471649116,-1.71681168345581
.....6....561.7..9....3..1...8..1....1.5.9..3..7....4.....9.2.6.3..2.79..........,0.669711569194732,3.69331192965712
...7.....4569...3.78....1.6.9.6..82.512......8..5..7.....3...5.........297..8.6..,-4.85487926582216,-3.42185607205033
....5....4......17...6.2.....7...1...12.3..4.8..7...6.24....5..6.5.8......8.7....,1.23416236579441,1.49109626835298
1..5.49.....92.1......3....2.18..34..6.4...299...5..8..4......6......8..895..2.3.,-2.96812425513854,-3.91673685524291
12...59..4.6.9...1.8......5...72..8..91.5426......9...9....14......8.596.........,-2.94242471368493,-4.04200951244184
...74.......8....3.....3.545....9...3...7.89.2....6.1.9......3......72..6.5..294.,-1.01288437811815,-0.091267066964316
..3...7...5.....1..89.6...4...4..9....789...5...3....8...6.8...26...13........28.,-1.13428357818463,0.496682712360706
.2.....6....9....3..9.615.2....27...8.7.....1.64...3........1.......548....738..6,-1.15550086915281,0.111919316838533
.....6.....6.2...87....3..2......6.5..49...3.63..1...4.6..4..2...2.9.8..84.....97,-1.55840455844701,-2.32013314214089
12.7.4.8.........3.8.52.6...........64.2.9.....1.4...7.......5....39....91..764..,-3.00388153983935,-1.25131067748299
1...6.89..56.....27...245.65.......9.7...3.....2.....7....3....9...48..52..6..743,-2.87395552397225,-4.17772414910468
1..7......5.89...3...32.1..5.2...94.8.....2....4...6.8..7...4.......9...2..17...5,-3.00013327658038,0.0376686581442888
....8..694..29.31.......5.29.7....5.....3.9.7..4.....6.....5...39.8..4....13.....,-1.80044699465865,-0.957004310341477
12...56...568....3.......1......9.85.......2..9.2567..2....8.6....4.1....7.5....9,-2.30583570427823,-2.84959129252763
12.7..5...5......27..3...14..1.2....69......8.38.......6..49........394..1...7.6.,-3.34871129616231,-1.85972109952765
1...74....56..9.1..8..6..4.8..........5...6.....3.2.51.1..4.83.3.7.....5.....6...,-1.92419481026469,-0.476341433871838
1...5.4...56.1..7.78......1..1..4.65594...31..7....9....2...8.......8......6.1...,-3.55429076208264,-1.74473201334743
.2.4...8....9....3..9.1..452..5...6..3..9.8....1..4........1.97.746...3..1..75...,-3.60225469998499,-3.05086388889237
..37........19.7.2.8..2.............6.7...95....4.7..8.1...6.9....9.38......41.63,-0.573317815815566,0.649626871828453
......8.....2.....7.9..526.....8.39....7.....234.......7......6.41.3..7.3.815...9,-2.7199361330013,-2.10583917291312
.2.7..6..4..8.9.....9..21..8..17......1....7..7.628...3.2....566.....3.4.9.......,-1.78603065022201,-2.09514211412155
1..856..7...9.......9.4.1.......9.2.....67.81......3..8.54...636.......8..2.3...5,-2.50704127563157,-2.41218628202056
.....4......72..13.....15.2.61..5..7..78..4...4...3.9.6....7....1..3....3.89....1,-1.20358647022354,-1.65996482818871
123.........3.8.......4.6..9..27.3...3.6..9.5...4..7...95...1..3......7..71.5...8,-3.46836951678417,-1.46827300577819
1..5..76.45......37....6.2...7..82....4......56..3.947..29...54...........5.6....,-1.29559372591041,-1.17410368450527
1...8.....56..2.13...3.......421...5..8.4.6...9.........54732..........6.7.6...4.,-1.70009941544218,-0.623278315990447
.2..456...5....38.....6..4.9..........45.8.1..3...6..989.......3.5..4..1.....2...,-2.64437142033023,-2.2213608855132
12...5.....6.2....7....3.5..7..563.4..54...7........8....8.71..6.8...2...9.....3.,0.14299116283416,-1.70526042993012
1.34....84...8.1.......1.642.....58...1.9........57.2...59...7.64.......97.6....3,-1.88415521339226,-2.27995112042345
....84.........813......4.2..72.....2.81......1..67...8.5.3...79...2.6...6.4..1..,-1.5132068126783,-0.719216574884868
.....4769.5..29........1.4.69...5.378...37.94......6...6.4.3...9..85......2....5.,-3.37195519063874,-4.08715923374223
..3...8......89.7.....61.43.1....7.58...1..2.2.597...1..8....3..42.9..1.....3...8,-2.20420461805479,-3.3614016223638
..3........67...19.8....43...4.6....2.13.........2...89.8..65.......4..15...1.9.3,-1.16088690148062,-1.07863941906259
.2.....8.4.6....19789.6.....47.8.......714......2...9..948....5.....3.2.3..5.....,-2.27382333967455,-2.60397233584638
.2..8..4..56...38.7....1...........7.1.92..5....5.7...5..1..4...4135.9..9...4...8,-2.14041984642498,-3.024779196328
12.4.9...4..3....1..9.6.....7...6.4.5......1.3.1.8...2.......54....3182....2....3,-1.81960723144392,-2.24089143482685
....5.7..4.687..2...9....56.68..4...93......2..1...6.8..5.32..481......7...7.8...,-2.76298892869511,-4.35186268844471
123.6.5....6.9.73..........5.1.2.....6...7........9251......92..4.23.........61.8,-2.12310909833657,-2.44128305799024
..36.8.7.4...97..1....2...42.4.1.....61..34.28........3.82.......59..1......8...6,-2.81171335209762,-3.49535896734794
12....95.4.......3.8...3.....1365..4.6...........41.8....8...9...2.3...754....3..,-1.34838170036532,0.167976633642996
.2..76.5....82......9.3......7.....459...72.38..394......6.8.4.6...4..2.......6.5,-2.57205482785211,-2.94198427889954
1...8..49.5.7..........16....7.....35.4..2....3...6.5....1....79..4.3..2......89.,-0.891604580796709,0.118192583805359
.2.64...5.5....281...5....387.....5......934....4......4..7.........38..51....7..,-1.90770550530659,-0.292637524723953
...58...9......3...891..5......75...6....1......49.2..3..7..4..2.5.4.8...7.8...5.,-1.22671207775742,-0.71767591402064
.......49.5......87...3.2.62....64......94.7.....2....3.8....9.67...98...12.....7,0.246966789020964,-1.82228616164117
..34.....4...78.12..9..1........4..8..1....7.2...6............6.7...59...648.315.,-2.11673936970801,-0.826735016042796
.....5...45.2.9..378....2..3..5.6...2......9.51..2..8......1......8.4.3.....6.857,-3.73197014678805,-1.45782851855841
.2.4..78...6..9.3..891.....59.........8.7...5..1...9......1...6...56.2.1..5..3...,-3.00799723050752,-0.528154968543123
...8.4.9...6......7.....1...4...3.....1...4.5.976..3..9...3....2.54.87.....5.2..3,-1.53788562724846,-1.41767543112315
.238...9....17...2...........7......39..4..68.4.7...3.9..4.3...5.4...9..67..1..5.,-1.14622147602232,-0.0884761058595226
1.3.74.6.4.62............5.96...3.8.......3..2.76.......1.26......8...9..7..3...5,-1.1919732585822,-0.112421848841166
.2.....95.56......7...1....3..1.........9..3.817......27..654.....98..2..4.....56,-1.52334138686974,-0.088544267558907
..345...........7..8.6.23....43...69...7.1.....1..97..61.........8.....42...36..8,-1.01556318749637,-0.570361202545027
.2.....694....9..8...3..24..6...8.7.3...5.....97...6....8...43....9.7....72......,-0.711282430791649,0.892526162782606
1...4.6...567..9.3.........9..5.28.7.........5.7.6....84167...5..5....8.6..3.....,-1.45558455446273,-0.404234368722082
..3.4....4....8....8..2...3.7146.8....8..12.6......1..9..3.7..8.6.....9....2...7.,-1.1618609300065,-0.651519216719947
.2..5....4....1.937.924....8..5....6.6..28..4..7.1..2..7....9.....8....7...4.56..,-2.03336316381225,-2.49984181641828
.2.......4...91.3..8.2.3...5.2.....1..1.49..23...1.95.......42....4....6.4..7....,-0.491742264429354,0.671005271009774
.2.49......6..7.1....5....4..17..2...4..........184.363.....5..27...3.......4...2,-0.890988549962913,0.945698625992189
..3.........8...21..9...465..1..7.......42...8476.....3.....57...2....9...426....,-0.00776066770830375,2.21267022201155
1.3.5....4..798....8.....4.56.2.9..8.91......2...1......5..7..4..2.4.6.........97,-3.25257550792382,-1.23456205523064
.......4..568..1.97.93..6.2..1..3...3....4...5......7.9.5..7..82..13.4...1...8...,-4.48666759437717,-2.87550662153258
..3.....6.......2.78.6...5.5...67..9.....45...41..56.76.25....1....9......5.81...,-1.89643886524117,-1.81684306458829
................12..3..4........34...1.......25.....6.....7.3.....52......61..8..,5.41463508966569,12.0477086737634
................12..3.45.................67.518...........1...4..7...6..3..28....,6.0781019118752,12.8029266037391
................12..3.45........6......1.2.5...7...3......7.84..6.......82.......,6.45563435621901,13.4453040142572
................12..3.45..6.....2.....7...8...5.1.6.......8.7.4....9.....2.......,6.93010409745041,13.4496335100654
...............123..4.56..........57.8.......13.2.........4.......3..8....5....6.,5.86575772792375,11.4985764167532
..............1..2..3....4.........1..5.36....2......7..8.4..5..1...7....9.....3.,6.49525371218663,12.6177278168258
..............1..2..3.4..5.........6......7.1..83.......45...9..1...6...9......8.,7.13854068811234,13.8444030929758
..............1..2.34.....1........5....36.4.71..........3........84....2.....6.9,5.07974741242482,13.8496287600408
..............1..2.34....5........6....35....7.....8.1....4..3..7......91....8...,6.40705333944278,12.9886927981458
..............1..2.34....5.....3.......45.....2......6...7.......8...34.1..2.6...,6.14806741022911,11.9977908299926
........1........2....34........345...1.......67...3......7.....8.21....4.....9..,7.8244604781302,15.5960897604492
........1........2..3..4........536..1....4..7...3.......2........71....8.6...5..,6.46176495613893,12.2560902754877
........1.......2...3.45........65...1.......27..........89...7..42.......5...3..,6.12580034093845,12.8806379226541
........1.......23..4..5..........36......4...1..27......31......5......87....9..,6.46992852487478,13.2643123591498
........1.......23..4..5........6.7.....7.....12.........2.486.1...3....5........,4.81762603998624,10.6154197789214
........1.......23..4..5........647..2.....8..3..........23......9.8....6..1.....,6.6672730910258,12.3838154351256
........1.....2.....3....4.....3..14.2.....3.5....6......47.....8.......26....5..,5.54697848663674,11.9225667799843
........1.....2.....3..4.5......62....5.1.....7.....4....58..3..2.......6.......5,5.96952963781281,12.8027528269262
........1.....2.3...4.5.6.....1...2..4..7.8..5..8.3..9.76.......8.9.....4...8.7..,3.03194992025964,4.59660070373433
98.7..6..5...94.8...76.....6......4...9..3..6.....79..4......2..1...9..4..64..3..,1.21386105113997,0.0299753999690947
98.76.5..7.....68...4..8..95..6..3...2..1........9....3...79.5..9.5....3.....69..,0.856337607755618,-1.66510889871769
98.76.5....49...6..5..84...3......9....2.9..1....7.6...7.8...5...9...8......9..76,0.477306571371509,-2.02088673047197
9876.....5...8.96.............56...46....859..3.29.8..2..8..65.....5..21.........,0.635992861138617,-1.55707499077158
.23.....94.....1....9.2..4.2...9...1.....58....56........8...7..6...7...9...4...3,4.8708268621835,7.31835179215492
1...5......7..92...6.3........7..94...4..8..7....1....5..6....8..8..7.9..3......2,3.36736584262413,4.48635876807243
.2.4..7..4.......3..8....64.6.3...7...1.9....5....8........52...3.6....79...1....,3.09228769080448,5.01975127017098
98.7..6..5...6......6..9.4.32.9.......8.7.9.........31.9......8..5...4.....1.2.9.,1.82401157720098,1.73244283774505
98.7..6..5..9..7....4.3..9.6...59.8....8....6.....79..2..6..8...1..72.6.........2,1.31455118666874,-0.508386551944553
98.7..6..7...8..5...4.6.....6..5.8....84....5.....3.6..2....1....1.4..3......1..8,1.79344230821531,1.41879570214534
98.7..6..7..5.......4.8..7.4..3..2...9..1..4...1..5..61...7..8..4...2.........3..,2.11145100046133,1.44532331201244
........1.....2.34..4.3.5....1.4...5.4.6..7..8....9.4...3.7..5..6...8...2..9.....,2.69182234434687,3.46364987504177
98.7.....6...9.5....4..6.7.5..6..3...4...9.6.....2...1.9...8.3...39..4......1...2,1.05687341657715,0.166172824248713
....5.7.......9.3..8.1....6..48......6...4..19...7....3......5...26....4.1....9..,3.96983877518105,6.07498382150605
98.76.5..7...4.9....3..9...8...9.7...2.4.7..........1.6....4.5..986..4......8....,2.15921021563454,1.17330714869166
98.76.54.7..5.......3.9....6....59.7...9....4.....6.5.5..6...7..2....1.9..7.8....,-1.34431454292444,-1.50863665786149
9876..5..4..9..6......8..7.6..4..9....3..2..1....6....3...4......93....6....593..,-0.644632956487186,-0.434700940253768
1.34..7.....18..6..8...74.........1......2....1.7..8.2.4..7.1.85........8.1....9.,2.08285381752791,1.75051420705916
98.7..6..5..6..4....6.3..8.4..2..7...6...1..2..2.4.....9.4...7......69.........54,1.07768019338279,-0.534389500449691
98.7..6..5.4.6..7......8..367..8.2....52.9........7.3.29...63.........1.........6,1.18547640315713,-0.573560981099573
98.76.5..7....9.6..465..7..3.........7.8..4.......5..2.1..8..4....1....7....541..,0.790642998232614,-1.54492021285247
98.7..6..75..4......3..9...3.7..2.6..6....2.3........92.6..73......1..7.........6,1.67228971549214,1.12150260360214
98.76.5..7..9..8....6......8...7..4....4...58.....97..5..8..4...3......2..8..1...,2.6717006079003,3.10172471587212
98.7.....7...6......5..87..5.....4....43...6.....24..1.9...58.....6....2....1..3.,1.82251994176769,1.87792950732588
98.7..6..75..8......6......4....3.....5.6.9.....2...1..3.9....4..9.7.8.......1.2.,2.06080268772179,2.85052580529664
98.7..6..7...5......4..8.7.8..3...9..7...98......4.....9.2..7.1.2...3.8.....9..3.,1.01471816044466,-0.102656971680355
98.7..6..7...6......6....75.7.4.3....49...5....8.5...4...2...57....9.8.......7.1.,1.59736237520809,0.40171945526946
........1.....234...3.1.52...2..1..4.6.......7..86......4..5..3.3.9.....8.....79.,2.21740407150267,2.21440649548218
98.7..6..7..9..5......4..7.6..5..7...38...........2..1.978.......6..78......5....,1.64912662631551,1.90562287582373
98.7..6..7..9..5....4....7.8...7...5...5...68.....97..5..6..8...9..3.....2.....1.,1.80520173967115,1.69143075394851
98.7..6..5..9..7......43...7..2..5....6.1..8.....9....1....2..6.7....1....91....5,1.98664344954992,1.86174645222362
98.7.......6.5.9.......9.4.6...3.2...5......4..2..1.6.2.......1.6..8.3....3..7.5.,1.87609723824072,1.41622057394021
98.7.....6...8......5..68..5....94....4.7..3....2....1.5...79.....1...2.....3...7,3.38075730556572,4.42220892603388
98.7..6..7..5..49...3.....78..6..9...2..1..76.........6...59..4..84...6.......5..,0.534287949317376,1.42252065799429
98.76....5..4.......7..59..3....75...7.....6.....2...1.5...83....3....2....1....4,2.3203313476863,3.22231333228782
...........1..2.34.2.35.6.....7......3.....5.1....8.23..4.9.....1...3.428.34.....,1.63506468595149,1.12880197603085
........1..2..3....4..5..23......1....3..67..4...2..35..4.3..58.8.5.....53.9.....,1.97852562219264,1.79723491976984
98.7..6....5.9..7......4...85.9....7..3...9.......285.57.6...8.....8........17..6,1.27982660810251,-0.0218366368919382
98.76.5..7..4..9...3...8...6...75....4.........7..96..4..5..2...6..2..1...2..4..6,-0.878075108804354,-1.36895169576394
98.76.5..7..5.86.......4.8.6...7..39..9...7.....9...565..6..3...2..............61,0.438733319295893,-2.01829385688534
98.76.5..7..5..9....5....6.8..9..7...3...........42.1.4...89.7..9..574.....4.....,0.28919704397036,-2.28598926373841
98.7..6..7.5.......4.3.....8...4.3...6...3.8....8...67.7.4..9....9..2.7.........1,2.20001615710825,2.30493951255961
98.7..6..7..54.........9.4.6..8..5...3.....2...9....8.1....5..8...1...6.....781..,2.20260407560307,1.81441153736534
98.7..6..5...6......6..8.7.4......53..8.5.7.....2.4....3...1.2...5.8.9..........1,1.55600984633994,0.774386619392675
98.7..6..7.5....9.....95...65.4....9.....3.........48.57.6...4...2.....6....1...7,2.28154289661641,2.25926162105564
........1....23.....45..26..2..6...7.6..8....4..9...2..4.6..95.5........9.....3.6,2.21148825888243,2.70917361451903
98.7..6..7..6..5......4..7.6..9..8...9..6..3...8..2...1.........7.1...65....971..,1.65306229876944,0.643419044378892
98.7..6....7.5.........9.7..9...4..3..8....6...653..9..2....9.....6...5.....9.1.7,1.81729115341448,1.49716800008444
98.7..6..5...9..4...4......6...5...3.2.6..8....9..3....1.....26...1...87....2.1..,1.07019708551724,-0.0981302256074449
1.........5...913...9...56.2.1.7..9..9.6......3..2...5...5....6....149........81.,1.24040713504458,0.462979646621164
...........1..2.34.2.35.61....7...5..3.......1....3.82..4.......1...8.438.39...2.,0.94918116410649,-0.791637928311709
........1.....2.3...3.4.5.....6...7...5.8.46..68.9.3....94.8...3....98..5...3....,1.61446018862782,1.12172440259798
98.7..6..7.5.6..4...3..9...85..7.9.....9.5..2...8.....69...75....8.........6....1,1.18469060009221,-0.350971942509566
98.7..6....5..........95.4.7...3.8...2......1..89....66...8.3...1......2..46...8.,1.0690643231124,0.506329000564718
........1....23.4...51.6.........12..17...8..2....8..4...3......6194...33...814..,1.50753966906464,0.100276387733651
98.76.5..75.4..9....3......5...7..42...2...95......7..4..5..2...6..8..59........1,-0.647025644224855,0.000850761020587953
98.76....7.54..8...46..8...4..3..9...5..2..84........1.97..35.....5.........7..4.,0.621356184092117,-1.85539204498358
98.7..6....7....5...4.3....83.9....5....8..9.....2.8..6..3...8...3.7...6.....1..7,2.13243826681545,1.94009442547911
98.7..6..75.....9...6......4...3.2....54...8......1..4.3..4...6..79...5......21..,1.66731205297437,1.13431250858348
98.7..6..7...5......4......69.3...2...1..2..6.....79..32.8....9....7.23.......8..,1.21120880620412,0.195007163696814
98.7..6..7...5..9...4..9..74....3..9.7.2...1...3....6.3..5......4...7..8....1.2..,1.20277999814615,0.00364425039706984
98.7..6....7.9..8...5..4...5....9..3.3.6...2...1...5.61....7....5.3....8....4.2..,1.48680954980283,0.33077048722951
98.76.5..7...4.9...3.9.....6...9.8....2....1......7...5..4...98.6....4......8..5.,1.70465710214564,1.15483704268645
98.7..6....5.9..7...4.....34.....3...9.2...6.....17..91.6....8..2.8....6.....52..,0.879714831794835,-0.32313791011512
98.76.5..76...5.....5......4...7.83..3.2.......7..96....8..79.....1.........4...1,1.93025030656292,1.49766996110734
98.7..6..5...6......6..9.4.3....2.7...8.7.5.....3...92.1.6.7.....5.9.7.........1.,1.94791279925599,0.884548350576362
98.7..6..7...5..9...5..9...57.6...8...4.....6....3...725.8....9.9...1.........82.,1.38461698309264,0.335489693231903
98.7..6..75.....9...6......4..32..5...85.4.7.....7.3.4.2....5....98...6.....3...1,-1.03916557643891,-1.3057976745131
98.7..6..5..6..4......3..8.7..9..5...42..............14...9..5....5...64....7.9..,1.90538549663125,2.06815671988205
..............1.23.24.3.5........6.....3.78...48.6..3..65.2...84.2....5.9..4.....,2.11807172888205,1.43002307236011
98.7..6..75..6..9...6......4....3..2..8.9.7.........4..2.....13..7.5.8.......1...,2.34168293707568,2.1031329175988
........1..2..3..4.5..6..2....7.2..3.2....4..5...8..9...5.9..8..8...7...96...81..,2.85266923461574,2.82722905262165
........1....23.....45...6..4.6...5.6....47..8...3.....5...1..7.9...2...4..8...9.,3.3844148310083,5.03307511109009
........1..2..3.4..1.56.2.........7...735....24...7.....3..5.2.6..8..9..9.......8,2.42406282848026,2.45913457137859
98.7..6..5..6..4....6.3....7..4..9....2.8.........7.1.6...7..4..59...7.....5...6.,2.26477036109321,2.0091251084743
........1.....2..3..3.41.5....6.......1.743...8..3..4...5.17..41..2..57.9........,1.63576102300608,1.13250555726321
98.7..6..7...5......4..8.9.4....9..6.9..7.34...6.2.....4.....68..71...2.......7..,1.20475056292924,-0.169841585610707
98.7..6..7..........5.4..7.4....3..2.9....1...1.8..4...4.....6...96...1.....849..,2.38679964963136,1.9331490082546
98.76.5..7.4.......5..8.9..6.....8...9.8...53....3...9.6..9.3.....6...2......1...,1.26358394096647,0.282749168795151
98.76.5..76.5...9...5......6.........9...43....789..6..2......4..948..5.......1..,-0.0705461171618567,0.67674738377585
98.76.5..76.5...9...5......6....43...2.........967..8...648..5......71..........4,0.362945692664332,1.39145227121758
98.7..6..75.....8...6......6.......4..89...7.....3.2..4....1....1...2..3..98...5.,0.123279066169375,2.2748815128199
98.76.5..7....5.....54...6.6......4...8..96......3....21.........7..649......78..,1.99831159648214,1.79415944103655
98.76.5..7...5..9...5...6..4..........869..7......32...1.........753..6....8....3,2.52991711997743,3.05055039053373
98.7..6..75.....9...6......4...3.7....86...5......2....2...7..1..98...7...724..8.,0.913631083810506,-0.670307493459955
98.76.5..7.4.8.9....5......8....63...4.39.......8...2.3..6..8...7.....5...8.3...1,1.0880046548996,-0.725526489033435
