instances,Source,feature_fixedDig_num,feature_fixedDig_mean,feature_fixedDig_CV,feature_fixedDig_min,feature_fixedDig_max,feature_fixedDig_entropy,feature_counts_mean,feature_counts_naked1,feature_counts_naked2,feature_counts_naked3,feature_counts_CV,feature_counts_min,feature_counts_max,feature_counts_entropy,feature_value_mean,feature_value_CV,feature_value_min,feature_value_max,feature_value_entropy,feature_emptySets,feature_SAT_c,feature_SAT_ratio,feature_SAT_ratio2,feature_SAT_ratio3,feature_SAT_ratioRec,feature_SAT_ratioRec2,feature_SAT_ratioRec3,feature_SAT_ratioLin,feature_SAT_ratioLin2,feature_SAT_ratioLin3,feature_VG_mean,feature_VG_CV,feature_VG_entropy,feature_CG_mean,feature_CG_CV,feature_CG_entropy,feature_CGclust_mean,feature_CGclustCV,feature_CGclustentropy,feature_LP_obj,feature_LP_fracInt,feature_LPslack_mean,feature_LPslack_CV,feature_LPslack_entropy,feature_GCP_nodes,feature_GCP_edges,feature_GCP_density,feature_GCP_nDeg_mean,feature_GCP_nDeg_std,feature_GCP_avgPath,feature_GCP_bc_mean,feature_GCP_bc_std,feature_GCP_clustcoef,feature_GCP_weiner,algo_SA_SR,algo_RR_SR,algo_RVNS_SR,algo_SD_SR
.2..6....4...8.1.27..1...5..3..169...7...4..........18.....3.2..47.5...9..54..3..,1,26.0,2.888888888888889,0.2551249838734923,2.0,4.0,2.1645355597008624,4.236363636363636,0.0,0.0,18.0,0.24639828488252913,3.0,7.0,3.977070288457962,25.88888888888889,0.2370249145319155,17.0,35.0,2.1689292267925886,0,7605.0,10.432098765432098,108.8286846517299,1135.3115867989106,0.09585798816568047,0.00918875389517174,0.000880815462140723,6.172098765432098,38.09480317024843,235.12488761646912,37.91792656587473,0.4899117051617065,8.898352904793704,37.520052596975674,0.14506734435460494,8.918394288142588,0.504877105023477,0.2014566257898649,8.912183681654025,107.0,0.8491083676268861,-0.7455621301775148,-0.4911582459376612,8.745853002474654,64.0,692.0,0.34325396825396826,21.625,8.163370933627847,1.6567460317460319,0.010592677931387608,0.014999159516147704,0.5529855719181668,3340.0,0.1,0.3,0.2,0.1
...6.5.........19.78..3...............59...7..34.5...13.7.....26...2...5.9...1784,1,25.0,2.7777777777777777,0.282842712474619,2.0,4.0,2.157954107610134,4.392857142857143,1.0,3.0,7.0,0.2875567346963803,1.0,7.0,3.981107372089767,27.333333333333332,0.25580703613906136,17.0,37.0,2.1636618220461856,1,7596.0,10.419753086419753,108.57125438195398,1131.285662942829,0.09597156398104266,0.009210541092967364,0.0008839500338037399,6.159753086419753,37.94255808565768,233.71678927479064,37.913513513513514,0.4897049518372952,8.89733035630668,37.52238020010532,0.1437788510306407,8.91747632598416,0.504422048254675,0.19889375991567673,8.911474042746466,106.0,0.8518518518518519,-0.7464454976303317,-0.49884637466884635,8.737758268463327,65.0,722.0,0.3471153846153846,22.215384615384615,8.518743691580363,1.6528846153846153,0.010363247863247863,0.01547251015385445,0.5531293324066768,3438.0,0.25,0.3,0.15,0.0
..3...9.......7.1.78...........95..1..52..6.9...8..7..5.2.8..6..6....4.3..164....,1,25.0,2.7777777777777777,0.2262741699796952,2.0,4.0,2.1715460305537655,4.392857142857143,0.0,2.0,6.0,0.21800142565515318,2.0,6.0,4.0004941336236515,27.333333333333332,0.21122570824010703,19.0,36.0,2.1751893021442994,0,7596.0,10.419753086419753,108.57125438195398,1131.285662942829,0.09597156398104266,0.009210541092967364,0.0008839500338037399,6.159753086419753,37.94255808565768,233.71678927479064,37.913513513513514,0.48970341603120154,8.897331051848814,37.52238020010532,0.14377429859105187,8.917476955788569,0.5044225910869714,0.19889363277533387,8.911474051034478,106.0,0.8683127572016461,-0.7464454976303317,-0.4968160994447608,8.739031466196247,65.0,705.0,0.3389423076923077,21.692307692307693,7.842533101223544,1.6610576923076923,0.010492979242979246,0.013968628725203153,0.5442881411167046,3455.0,0.0,0.05,0.0,0.0
1..4..7.9.5.......7...32.6..3.5..8.1...2.8........1..6..87..3.45..........2.9.1..,1,25.0,2.7777777777777777,0.2262741699796952,2.0,4.0,2.1715460305537655,4.482142857142857,0.0,1.0,10.0,0.26994788233442113,2.0,7.0,3.9895364544508856,27.88888888888889,0.19599002193225248,19.0,36.0,2.177852878094833,0,7596.0,10.419753086419753,108.57125438195398,1131.285662942829,0.09597156398104266,0.009210541092967364,0.0008839500338037399,6.159753086419753,37.94255808565768,233.71678927479064,37.913513513513514,0.4897080234350329,8.897328965222407,37.52238020010532,0.14378795547741688,8.917475066375344,0.5044207810857849,0.1988946322769122,8.911473907961412,106.0,0.8573388203017832,-0.7464454976303317,-0.48781748883198806,8.748200079695717,65.0,723.0,0.34759615384615383,22.246153846153845,8.362978433789223,1.6524038461538462,0.010355616605616605,0.014686732759311732,0.5521468414524482,3437.0,0.25,0.1,0.0,0.05
.234.7..6....3..2.....614.......8..4.9.1........3..5.2..46.5....72....819........,1,25.0,2.7777777777777777,0.282842712474619,2.0,4.0,2.157954107610134,4.517857142857143,0.0,1.0,9.0,0.23659354028422425,2.0,7.0,3.9966654495585083,28.11111111111111,0.2252617683600792,17.0,37.0,2.170461266168101,0,7596.0,10.419753086419753,108.57125438195398,1131.285662942829,0.09597156398104266,0.009210541092967364,0.0008839500338037399,6.159753086419753,37.94255808565768,233.71678927479064,37.913513513513514,0.48970955922667697,8.897328269680271,37.52238020010532,0.14379250748463163,8.917474436570938,0.5044202080027723,0.198894862415383,8.911473879975048,106.0,0.8847736625514403,-0.7464454976303317,-0.5070544590138338,8.728395874536861,65.0,710.0,0.34134615384615385,21.846153846153847,7.897868786004662,1.6586538461538463,0.010454822954822956,0.014313268975805309,0.5462685136730059,3450.0,0.1,0.0,0.05,0.0
..3..5......2.....7894...2..1..6.2.8........1862.3.5.4...3.4....759...1..4..2....,1,27.0,3.0,0.31426968052735443,2.0,5.0,2.1501110306699935,4.407407407407407,0.0,7.0,8.0,0.3224088419033761,2.0,7.0,3.933845328875041,26.444444444444443,0.28360566438128076,12.0,36.0,2.154193633240335,0,7614.0,10.444444444444445,109.08641975308642,1139.3470507544582,0.09574468085106383,0.00916704391127207,0.000877695693632432,6.184444444444445,38.24735308641976,236.53863031001376,37.922330097087375,0.49013769140494334,8.899365418592176,37.5177304964539,0.14639978488419236,8.91930328084549,0.5053237138996752,0.2039711874122542,8.912894339026092,108.0,0.8683127572016461,-0.7446808510638298,-0.5098673618024528,8.728399291209485,63.0,684.0,0.35023041474654376,21.714285714285715,8.210385547524687,1.6497695852534562,0.010651960413991086,0.01600693248142222,0.5593393000557195,3222.0,0.2,0.1,0.05,0.05
........7..6...9.3.8..3.42.8...43.....4.5....9..12..8..4....5.1..7......5.24.7..9,1,26.0,2.888888888888889,0.34401045807689073,1.0,5.0,2.1346924949708526,4.418181818181818,0.0,2.0,13.0,0.2820056246750916,2.0,7.0,3.966883371532475,27.0,0.3039144104960783,12.0,44.0,2.150155231386802,0,7605.0,10.432098765432098,108.8286846517299,1135.3115867989106,0.09585798816568047,0.00918875389517174,0.000880815462140723,6.172098765432098,38.09480317024843,235.12488761646912,37.91792656587473,0.4899239701344053,8.898347347112523,37.520052596975674,0.14510339709719544,8.918389255357773,0.504872465355181,0.20145873033822695,8.91218340627414,107.0,0.8683127572016461,-0.7455621301775148,-0.49627895074662653,8.741109685256127,64.0,699.0,0.34672619047619047,21.84375,8.30515417903244,1.6532738095238095,0.010536674347158218,0.01581993882965202,0.5587437702274201,3333.0,0.05,0.05,0.1,0.1
..3..8..4.5673........1.........3....4..5.619..2.....79...8.2..2.5....9.618...5..,1,26.0,2.888888888888889,0.19611613513818404,2.0,4.0,2.1776047163774312,4.3090909090909095,1.0,2.0,12.0,0.2964416551940977,1.0,7.0,3.9613645313452257,26.333333333333332,0.15503099637868217,20.0,34.0,2.1853730153452733,0,7605.0,10.432098765432098,108.8286846517299,1135.3115867989106,0.09585798816568047,0.00918875389517174,0.000880815462140723,6.172098765432098,38.09480317024843,235.12488761646912,37.91792656587473,0.4899255032344036,8.898346652402376,37.520052596975674,0.14510790306019689,8.918388626259674,0.5048719231652898,0.20145886590009393,8.91218339653608,107.0,0.8765432098765432,-0.7455621301775148,-0.5019662634237806,8.735241772616465,64.0,708.0,0.35119047619047616,22.125,8.06322671143507,1.6488095238095237,0.010464669738863286,0.013889477542473811,0.5495680491662813,3324.0,0.1,0.1,0.05,0.0
..34..7.9.5.....3.....5.64...42.8....9.3..5...7.......6.....1...1.....7..376...98,1,25.0,2.7777777777777777,0.3298484500494129,1.0,4.0,2.137024181859552,4.625,1.0,3.0,6.0,0.29055176417218825,1.0,7.0,3.979190192649702,28.77777777777778,0.2609535945747614,20.0,45.0,2.1646504129312705,0,7596.0,10.419753086419753,108.57125438195398,1131.285662942829,0.09597156398104266,0.009210541092967364,0.0008839500338037399,6.159753086419753,37.94255808565768,233.71678927479064,37.913513513513514,0.4897218453864424,8.897322705343182,37.52238020010532,0.1438289183559956,8.917469398135673,0.5044153510822257,0.19889763043380013,8.911473478813303,106.0,0.887517146776406,-0.7464454976303317,-0.5101901064685487,8.725095173677051,65.0,713.0,0.34278846153846154,21.93846153846154,7.939922346213804,1.6572115384615385,0.010431929181929181,0.014311778062741408,0.5440485695779691,3447.0,0.1,0.15,0.1,0.05
...5...94..6...271...1.......5...7..81.2793..2......1.5.8..1..93.........7...84..,1,26.0,2.888888888888889,0.3807498052542948,1.0,5.0,2.1216233382942837,4.509090909090909,2.0,2.0,6.0,0.3045889914196977,1.0,7.0,3.9559208699506727,27.555555555555557,0.33133288038990544,12.0,44.0,2.1393686820294198,0,7605.0,10.432098765432098,108.8286846517299,1135.3115867989106,0.09585798816568047,0.00918875389517174,0.000880815462140723,6.172098765432098,38.09480317024843,235.12488761646912,37.91792656587473,0.48992243702960964,8.898348041822672,37.520052596975674,0.1450988909942639,8.918389884455877,0.5048730981898221,0.20145828881784975,8.91218347524282,107.0,0.8587105624142661,-0.7455621301775148,-0.5063455665815269,8.732689208202535,64.0,695.0,0.3447420634920635,21.71875,8.382401114090163,1.6552579365079365,0.010568676395289299,0.016742327376402435,0.5584076088899873,3337.0,0.05,0.1,0.0,0.1
1.35.......6..3....89..4..5..17.9....4.182...8.......2.1....6.856.3...1.......2..,1,26.0,2.888888888888889,0.3807498052542948,1.0,5.0,2.1216233382942837,4.345454545454546,0.0,4.0,9.0,0.29833545556444996,2.0,7.0,3.9622308270942415,26.555555555555557,0.3599299274913233,11.0,44.0,2.1298331441323883,0,7605.0,10.432098765432098,108.8286846517299,1135.3115867989106,0.09585798816568047,0.00918875389517174,0.000880815462140723,6.172098765432098,38.09480317024843,235.12488761646912,37.91792656587473,0.4899239701344053,8.898347347112523,37.520052596975674,0.1451033970971954,8.918389255357773,0.5048724955700977,0.2014586283540898,8.912183426017258,107.0,0.8655692729766804,-0.7455621301775148,-0.4954440963496383,8.741965422516078,64.0,695.0,0.3447420634920635,21.71875,8.322538581316401,1.6552579365079365,0.010568676395289299,0.016186305139252843,0.5559338200732623,3337.0,0.05,0.0,0.0,0.0
.....459....71......9.2..16..4....29892........1..5...63....9.....4..8.5....8....,1,24.0,2.6666666666666665,0.4330127018922193,1.0,5.0,2.0983593197932775,4.508771929824562,0.0,0.0,8.0,0.19977428253686283,3.0,7.0,4.022882423473169,28.555555555555557,0.34514298617177713,11.0,44.0,2.1353307404840076,0,7587.0,10.407407407407407,108.31412894375856,1127.2692678961537,0.09608540925266905,0.009232405871252899,0.0008870994965260794,6.147407407407407,37.790617832647456,232.3143239949194,37.90909090909091,0.4894867628364902,8.89631166627515,37.52471332542507,0.14244370889609284,8.916561975786719,0.5039700796459242,0.19627534183069467,8.910766086817603,105.0,0.8683127572016461,-0.7473309608540926,-0.4986806520311074,8.735273664854768,66.0,720.0,0.3356643356643357,21.818181818181817,8.492258668945235,1.6643356643356644,0.010380244755244756,0.016315020470028304,0.5546468874885926,3570.0,0.15,0.1,0.05,0.05
12..9..6745.........9..6.4...7.534.9...6....1.3.......87.4..1....5.3.......8..7..,1,26.0,2.888888888888889,0.30284645669276195,1.0,4.0,2.1444106310945337,4.3090909090909095,0.0,5.0,8.0,0.27233990823805776,2.0,7.0,3.9678730880556605,26.333333333333332,0.2990129572409549,18.0,46.0,2.1572971803222387,0,7605.0,10.432098765432098,108.8286846517299,1135.3115867989106,0.09585798816568047,0.00918875389517174,0.000880815462140723,6.172098765432098,38.09480317024843,235.12488761646912,37.91792656587473,0.4899178376864373,8.898350125953113,37.520052596975674,0.14508537184575832,8.918391771750182,0.504874785189329,0.2014576781116508,8.912183543954157,107.0,0.8902606310013718,-0.7455621301775148,-0.5115358308521758,8.725217421857046,64.0,696.0,0.34523809523809523,21.75,8.435416409401494,1.6547619047619047,0.010560675883256527,0.015324469773926179,0.5586941864832957,3336.0,0.05,0.15,0.05,0.05
......89445.........91.23.....7..1.6.31.26.....8.......1...5.......1965.86.2.....,1,26.0,2.888888888888889,0.3807498052542948,1.0,5.0,2.1216233382942837,4.327272727272727,0.0,1.0,11.0,0.24557376800340264,2.0,7.0,3.9772013292256863,26.444444444444443,0.3277849557116317,12.0,43.0,2.1433566415823533,0,7605.0,10.432098765432098,108.8286846517299,1135.3115867989106,0.09585798816568047,0.00918875389517174,0.000880815462140723,6.172098765432098,38.09480317024843,235.12488761646912,37.91792656587473,0.4899086388705544,8.898354294214002,37.520052596975674,0.14505832976887373,8.918395546338791,0.504878491552425,0.2014553346944406,8.91218389858813,107.0,0.8559670781893004,-0.7455621301775148,-0.49100771414289873,8.746017074831741,64.0,690.0,0.34226190476190477,21.5625,8.660028507458852,1.6577380952380953,0.010608678955453149,0.017327534340236588,0.5663828535288811,3342.0,0.05,0.05,0.15,0.2
..34.97....6.......8....4.5.....21...9...5..22...61.5.9.4....1..1.6.4.7..32.....8,1,27.0,3.0,0.2721655269759087,2.0,4.0,2.1594692358261307,4.166666666666667,0.0,4.0,14.0,0.30199337741082993,2.0,8.0,3.943506884763169,25.0,0.2564717874889513,17.0,34.0,2.1643249856252975,0,7614.0,10.444444444444445,109.08641975308642,1139.3470507544582,0.09574468085106383,0.00916704391127207,0.000877695693632432,6.184444444444445,38.24735308641976,236.53863031001376,37.922330097087375,0.4901285087671274,8.899369581873058,37.5177304964539,0.14637301400894492,8.919307051205756,0.5053271442689137,0.20396971891985133,8.91289452483899,108.0,0.8477366255144033,-0.7446808510638298,-0.49068105285981906,8.748121768526834,63.0,681.0,0.3486943164362519,21.61904761904762,8.221977075465393,1.651305683563748,0.010677142353504065,0.015206761169615704,0.5580930669021444,3225.0,0.1,0.2,0.05,0.05
......5.84..1..3....9.5...48...3.......5.16..63..2...79..2...1.....9.8.2.4...8...,1,25.0,2.7777777777777777,0.282842712474619,1.0,4.0,2.1506161048031838,4.482142857142857,0.0,2.0,10.0,0.25643880544628045,2.0,6.0,3.991109378726171,27.88888888888889,0.29200768449097525,17.0,46.0,2.1572772976298724,0,7596.0,10.419753086419753,108.57125438195398,1131.285662942829,0.09597156398104266,0.009210541092967364,0.0008839500338037399,6.159753086419753,37.94255808565768,233.71678927479064,37.913513513513514,0.4897080234350328,8.897328965222407,37.52238020010532,0.14378795547741688,8.917475066375344,0.5044206903336363,0.1988949413249271,8.91147384885521,106.0,0.8367626886145405,-0.7464454976303317,-0.482888519134055,8.752798996596944,65.0,704.0,0.3384615384615385,21.661538461538463,8.056105039184065,1.6615384615384616,0.0105006105006105,0.015177619948465617,0.5483710710141906,3456.0,0.05,0.0,0.0,0.05
...5.897.4...3....7....4.65..........6.24...33.....812....9...7..8...5...1..854..,1,26.0,2.888888888888889,0.30284645669276195,2.0,4.0,2.151466403024293,4.381818181818182,0.0,3.0,11.0,0.29352264205522643,2.0,8.0,3.96415821496892,26.77777777777778,0.26801253546813514,17.0,35.0,2.160293174147763,1,7605.0,10.432098765432098,108.8286846517299,1135.3115867989106,0.09585798816568047,0.00918875389517174,0.000880815462140723,6.172098765432098,38.09480317024843,235.12488761646912,37.91792656587473,0.48991937080562564,8.898349431242966,37.520052596975674,0.14508987836855838,8.91839114265208,0.5048742429994377,0.2014578136962081,8.912183534211358,107.0,0.879286694101509,-0.7455621301775148,-0.5023195824442577,8.734875028076488,64.0,702.0,0.3482142857142857,21.9375,8.388748044255472,1.6517857142857142,0.01051267281105991,0.01555305351601096,0.5564740169546865,3330.0,0.3,0.05,0.0,0.05
...4..7.9.5..97.......3.42..6.7..5..2....39.8.3..2....8.....2..34..658..6.1......,1,27.0,3.0,0.2721655269759087,1.0,4.0,2.1526747887826585,4.203703703703703,1.0,4.0,11.0,0.3015288979497376,1.0,7.0,3.940244022863567,25.22222222222222,0.24136788602295553,16.0,39.0,2.1688648708079583,0,7614.0,10.444444444444445,109.08641975308642,1139.3470507544582,0.09574468085106383,0.00916704391127207,0.000877695693632432,6.184444444444445,38.24735308641976,236.53863031001376,37.922330097087375,0.49013769140494334,8.899365418592174,37.5177304964539,0.14639978488419236,8.919303280845488,0.5053235630036677,0.2039716924095293,8.91289424010758,108.0,0.9012345679012346,-0.7446808510638298,-0.5202137281957055,8.717515786517488,63.0,690.0,0.3533026113671275,21.904761904761905,8.312763729129232,1.6466973886328724,0.010601596534965126,0.014971522085990336,0.5602231022687328,3216.0,0.2,0.15,0.05,0.0
....7.9........13.7....342.9.87...4.....54.8.51....3....5.4..6...269.8..6...2....,1,27.0,3.0,0.15713484026367722,2.0,4.0,2.1846394634995234,4.37037037037037,0.0,6.0,10.0,0.3244777918487567,2.0,7.0,3.93430275109595,26.22222222222222,0.10448159327066062,20.0,30.0,2.191541264052356,1,7614.0,10.444444444444445,109.08641975308642,1139.3470507544582,0.09574468085106383,0.00916704391127207,0.000877695693632432,6.184444444444445,38.24735308641976,236.53863031001376,37.922330097087375,0.4901392218278538,8.899364724712028,37.5177304964539,0.14640424622081025,8.919302652452112,0.5053229912754612,0.20397193713719045,8.912894209143214,108.0,0.8614540466392319,-0.7446808510638298,-0.49591554194413845,8.742537505399909,63.0,684.0,0.35023041474654376,21.714285714285715,7.716049181153941,1.6497695852534562,0.010651960413991085,0.013292756210485307,0.550584481640947,3222.0,0.2,0.25,0.1,0.05
12.8.....4.67....27....34..........3..7.5.14.....67.5....5.18..8..9....1.1.....29,1,27.0,3.0,0.31426968052735443,2.0,5.0,2.1501110306699935,4.055555555555555,0.0,2.0,11.0,0.22963088512657825,2.0,6.0,3.9624869660360407,24.333333333333332,0.2606342135676774,12.0,33.0,2.1609506148992574,0,7614.0,10.444444444444445,109.08641975308642,1139.3470507544582,0.09574468085106383,0.00916704391127207,0.000877695693632432,6.184444444444445,38.24735308641976,236.53863031001376,37.922330097087375,0.4901254478496244,8.899370969633354,37.5177304964539,0.1463640892957392,8.919308307992512,0.5053283480837295,0.20396902737404607,8.91289462635441,108.0,0.8518518518518519,-0.7446808510638298,-0.4968068723268051,8.741952104140125,63.0,680.0,0.3481822836661546,21.58730158730159,8.214649942082126,1.6518177163338454,0.010685536333341726,0.015301747136392143,0.5570848420199958,3226.0,0.35,0.15,0.05,0.05
...68..49.5.92......9...2..6.7.4...8...7.1..6........38..29......2..4.1...5......,1,24.0,2.6666666666666665,0.3535533905932738,1.0,4.0,2.130689306584121,4.631578947368421,0.0,3.0,4.0,0.27019021969889406,2.0,8.0,4.005873384601214,29.333333333333332,0.26161055530048494,18.0,44.0,2.1634112473328866,0,7587.0,10.407407407407407,108.31412894375856,1127.2692678961537,0.09608540925266905,0.009232405871252899,0.0008870994965260794,6.147407407407407,37.790617832647456,232.3143239949194,37.90909090909091,0.48949445532629343,8.896308184394554,37.52471332542507,0.14246670662041377,8.916558823225209,0.5039669685389859,0.19627728709874864,8.910765797131303,105.0,0.821673525377229,-0.7473309608540926,-0.4805298862852722,8.754042551560316,66.0,722.0,0.3365967365967366,21.87878787878788,8.038760554838968,1.6634032634032634,0.01036567599067599,0.014299002017372843,0.5432662872024725,3568.0,0.2,0.05,0.05,0.05
12.4...5...672..3............4............82381...56..2..5..9.....8...4.9.531...6,1,26.0,2.888888888888889,0.30284645669276195,1.0,4.0,2.1444106310945337,4.5636363636363635,0.0,5.0,6.0,0.3035218638205722,2.0,8.0,3.959471698333843,27.88888888888889,0.27694258481247436,18.0,46.0,2.1617386534622693,1,7605.0,10.432098765432098,108.8286846517299,1135.3115867989106,0.09585798816568047,0.00918875389517174,0.000880815462140723,6.172098765432098,38.09480317024843,235.12488761646912,37.91792656587473,0.4899239701344053,8.898347347112525,37.520052596975674,0.1451033970971954,8.918389255357775,0.5048724653551812,0.20145873033822687,8.912183406274139,107.0,0.8683127572016461,-0.7455621301775148,-0.49782568021679824,8.739520458916218,64.0,700.0,0.3472222222222222,21.875,8.410373059502177,1.6527777777777777,0.010528673835125447,0.015570265684732748,0.5575153893557279,3332.0,0.1,0.3,0.05,0.1
.2.....9.....7......9..6..5.....3..8.1......98.765...4...1...5..915....267.4...3.,1,25.0,2.7777777777777777,0.282842712474619,2.0,4.0,2.157954107610134,4.589285714285714,2.0,1.0,10.0,0.3102853629562588,1.0,8.0,3.972568954599091,28.555555555555557,0.249876954988363,17.0,39.0,2.1651083588918847,1,7596.0,10.419753086419753,108.57125438195398,1131.285662942829,0.09597156398104266,0.009210541092967364,0.0008839500338037399,6.159753086419753,37.94255808565768,233.71678927479064,37.913513513513514,0.4897110950135047,8.897327574138137,37.52238020010532,0.14379705934774908,8.917473806766528,0.5044196046690436,0.19889519556351212,8.91147383228793,106.0,0.8532235939643347,-0.7464454976303317,-0.4972848525918796,8.738754836503984,65.0,711.0,0.3418269230769231,21.876923076923077,7.962426557676405,1.658173076923077,0.010447191697191697,0.01446903610378847,0.5427540337799831,3449.0,0.1,0.05,0.0,0.05
1.......9.....213....5....4.9..2...7.4........3.84...6..5...8...6..79..39..3...7.,1,24.0,2.6666666666666665,0.3061862178478973,2.0,4.0,2.152491312574311,4.578947368421052,0.0,2.0,7.0,0.24527058656366624,2.0,7.0,4.011821697957066,29.0,0.21256600010237847,18.0,38.0,2.1735713261842617,0,7587.0,10.407407407407407,108.31412894375856,1127.2692678961537,0.09608540925266905,0.009232405871252899,0.0008870994965260794,6.147407407407407,37.790617832647456,232.3143239949194,37.90909090909091,0.4894959938097474,8.896307488018435,37.52471332542507,0.14247130571980274,8.916558192712909,0.5039662736297562,0.19627792596747398,8.910765692013296,105.0,0.8683127572016461,-0.7473309608540926,-0.4937762476904257,8.740620692536154,66.0,727.0,0.3389277389277389,22.03030303030303,8.018859771151055,1.661072261072261,0.010329254079254084,0.014646779954015376,0.5436105351146749,3563.0,0.0,0.05,0.05,0.1
..3.7...8...2.931..8...1..62.....1....1.3....634..8..29.2....4......48.1...9.....,1,26.0,2.888888888888889,0.5273580461846957,0.0,5.0,2.0019161538392614,4.4363636363636365,0.0,0.0,11.0,0.23450359837573714,3.0,6.0,3.979837492389866,27.11111111111111,0.4965278528206783,11.0,55.0,2.0811979659797495,0,7605.0,10.432098765432098,108.8286846517299,1135.3115867989106,0.09585798816568047,0.00918875389517174,0.000880815462140723,6.172098765432098,38.09480317024843,235.12488761646912,37.91792656587473,0.48992090392001647,8.898348736532819,37.520052596975674,0.14509438475138922,8.918390513553977,0.5048735497349638,0.20145845919809505,8.912183425753653,107.0,0.879286694101509,-0.7455621301775148,-0.5056053206729779,8.731452079036686,63.0,680.0,0.3481822836661546,21.58730158730159,8.866979802266778,1.6518177163338454,0.010685536333341725,0.017542156164108823,0.5715310755409325,3226.0,0.3,0.25,0.0,0.2
..3.759..4...29....8....6...6.14...59.....38.......1.4.7.........5..4.3.....9..67,1,25.0,2.7777777777777777,0.3298484500494129,1.0,4.0,2.1370241818595517,4.375,0.0,0.0,13.0,0.24267700401950612,3.0,7.0,3.9963383465574602,27.22222222222222,0.30330677882709056,17.0,45.0,2.1529881780766345,0,7596.0,10.419753086419753,108.57125438195398,1131.285662942829,0.09597156398104266,0.009210541092967364,0.0008839500338037399,6.159753086419753,37.94255808565768,233.71678927479064,37.913513513513514,0.48970341603120154,8.897331051848814,37.52238020010532,0.1437742985910519,8.917476955788569,0.5044226213376874,0.1988935297584508,8.911474070736688,106.0,0.8449931412894376,-0.7464454976303317,-0.4834386641208067,8.752523802975144,65.0,716.0,0.34423076923076923,22.03076923076923,8.691232064149444,1.6557692307692307,0.01040903540903541,0.01621641349111751,0.5596459210046273,3444.0,0.1,0.05,0.1,0.05
.23.5....4...7.1...8.6..3...7.....612..........5.14..73......426...428.......7...,1,25.0,2.7777777777777777,0.44181444068749043,0.0,4.0,2.0470505587205428,4.517857142857143,0.0,2.0,8.0,0.25441162121350347,2.0,7.0,3.992070086480875,28.11111111111111,0.40782393406862033,17.0,56.0,2.1230668492866056,0,7596.0,10.419753086419753,108.57125438195398,1131.285662942829,0.09597156398104266,0.009210541092967364,0.0008839500338037399,6.159753086419753,37.94255808565768,233.71678927479064,37.913513513513514,0.4897018802202912,8.89733174739095,37.52238020010532,0.143769746007311,8.917477585592977,0.5044231944207002,0.19889329959525798,8.911474098728135,106.0,0.8737997256515775,-0.7464454976303317,-0.49859633323856123,8.737197743496353,64.0,702.0,0.3482142857142857,21.9375,8.838613791200519,1.6517857142857142,0.010512672811059907,0.016728661011589138,0.5657244436182285,3330.0,0.1,0.15,0.05,0.0
.....6789..68.91.2...13..5.......895.4.......897.....39.2..3....1.......6....8...,1,26.0,2.888888888888889,0.44522449626116256,1.0,5.0,2.0988360454940334,4.454545454545454,0.0,0.0,10.0,0.23764778168179004,3.0,7.0,3.9797111689290317,27.22222222222222,0.340125169893872,12.0,41.0,2.1346515251443736,2,7605.0,10.432098765432098,108.8286846517299,1135.3115867989106,0.09585798816568047,0.00918875389517174,0.000880815462140723,6.172098765432098,38.09480317024843,235.12488761646912,37.91792656587473,0.4899285694200076,8.898345262982081,37.520052596975674,0.14511691456646156,8.91838736806347,0.5048708690004238,0.201459035023789,8.912183396806352,107.0,0.8628257887517147,-0.7455621301775148,-0.49436864052413965,8.743065656136014,64.0,689.0,0.341765873015873,21.53125,8.14702543493636,1.658234126984127,0.01061667946748592,0.017434074137675937,0.5618987250201287,3343.0,0.1,0.1,0.05,0.1
.23.4..8....8...9.7..12.......7...6.........156.....2...4..6..7..598.6.....4...3.,1,24.0,2.6666666666666665,0.25,2.0,4.0,2.166649565640594,4.701754385964913,1.0,3.0,7.0,0.2926667395690683,1.0,7.0,3.9957624168445203,29.77777777777778,0.21107665110046192,17.0,38.0,2.1735663325375945,0,7587.0,10.407407407407407,108.31412894375856,1127.2692678961537,0.09608540925266905,0.009232405871252899,0.0008870994965260794,6.147407407407407,37.790617832647456,232.3143239949194,37.90909090909091,0.4895006092310971,8.896305398890076,37.52471332542507,0.14248510212727794,8.916556301176001,0.5039644917680756,0.19627880154973232,8.910765573271222,105.0,0.8573388203017832,-0.7473309608540926,-0.4872813362905139,8.747222094255774,66.0,726.0,0.3384615384615385,22.0,7.773303186177831,1.6615384615384616,0.010336538461538461,0.013829415154598484,0.5330742943185967,3564.0,0.05,0.1,0.0,0.0
