Row,z_1,z_2
....96.....62.83....9.....4.41.87....9.6...7.8...5.9.2..87....55..86.....3..4...1,-0.576328123256927,-1.84325707614147
.23..5.7.....8192..8......16....3.....4...2....58...6.....78...9...5.4.6..2.6...7,-0.628396561676263,-1.06103329926961
.2..6..8....7.3..9789.....524....9..........6..5...17.9.8.453.7...........4.3..2.,-1.33864383068268,-0.258643197805262
.2.6....9....2....78...46.2.....3.....2.5.83......79.4.7.5....8....7.....6541..7.,-2.17933414348106,-0.888032174981985
..3..........1..2978.6..1..8...5.........7.935...9..8.....81....6.3..84..1.....32,-2.09213796666038,-1.30114385357233
1...6.....5...7.8.78...2.165.4.2...9..2...7........8..6...3.9.......13.....7.6.4.,-0.695362700559686,0.2264039369517
1..85...7.561....8....23..687.64...1..4..7..............7.3.5.291..856...........,-1.46526065047658,-0.202117458517269
.....4....56.....2789.........3...585..48...3.6.....1.6...41........81..8.2.759..,-0.563176459594998,-0.950586257817161
...7..5.9...891...7...2.....6.3.24..2.........18....3..4...69....1.8...5..24....7,-0.0360197078894305,0.171435770155182
....8...9.5.2..31...9......56...34..8.4.....3.32...6.....5.8...6..9....2...1675..,-1.18262872968551,-0.375133022784526
..35..89......87.2.....13.526.1.49.....6...2...1.8....61....4....7..5..38..9.....,-0.802940181197475,-0.711820196120387
1....4.....6.7.3827.......6.....587.59.4...2......14.....3......4..1.253.....6...,-2.7297792354875,-1.09369163827649
..3...5.94....9.7..8......4.........69...71....189....3..4.2...26...1.47....7..35,-0.391625654924523,-0.356402134854961
1..6.5.4..5.....83.8........6........189.....5..23.46.8...9......24.7..1....1.2.7,-0.779225231924172,-0.883325013162242
.2.6...48...2................5....74..4.9.6...6...3895.7..3..693.2.6......1.583..,-2.36445145453161,-1.87118626893267
.23..7.9.4..3..21..8...6..3.....9...69.8..4.52.7...6.......1...8..6.4..2....3....,-1.40235399258109,-0.410393750277099
...94........1792.7.....5.4....6.1...4.....6...5..1..7.1.5.......26..3....4.8.2.6,-0.941571741492077,-0.251293387562526
.236...7...69.3.8.....5......1..6...5....7.1..7.2..6..6.....13..375.......2....9.,-0.922490749901394,1.18512346378599
...4......567...1..89....542...4..93..76.14..8......71.1...5....38......6.......8,-1.24281563458922,-0.877793780783239
.2....7...5.97.....89.1.42....723..139..5.2.....6......7...8...8.....1...14....98,-1.33693906372561,-1.45039487622815
...5..89.........17..21...3..7..5..2.3.......8.463..1...84...6..4..7......19..4.5,-0.762689922117334,-0.223306753559387
...4....9..6..83...8....4..56.3......4.2.9..7..15..8..9...2..7.8......9......725.,0.64083029418708,-0.443460578833835
1...4..89..6..8......3.2.4.8...31.2....5......42......6......94.9.6..3..3.8.....7,-1.01598866209564,-0.486104464201361
1..9.45.........2.7....5..65.....73.6.8.9.....4.....6...58..2.....7....19..23...5,-0.571601814679195,-0.780286351618172
...9...7..5....2.......4....9...53..........1..2.817.6.....86.427..6.5.3.......2.,-1.9615586788403,1.50811938402608
....9.8.......7..3....31.2693.1....85...4..3...2..5.1..4....7..37.9..2....57...4.,1.05104547541553,-1.1888367391846
...4.6.5.....8..3..89...4.........41..46..5....175.8.2..5.21...3.....2..2.894....,-0.928259677658811,-0.985983232042126
1.36.5.4.....28.....913.2.......258....8....3.6..5.....4....75......649..9..4..12,-1.295127906913,-1.56817715524819
..34.97....6....9.....123...1827...3.3...5..........27..5...6.4....4.....4..839.2,-0.897591366452998,-1.07997620522669
.2.....8.....1.....894.........719..8..6...5.6743....8...5..2313....9.......4...5,-1.09371631964846,-1.19524154140788
..3..8..64..97..8.......54....73945.9.......85.2.........2...3..7534..6.....96...,-1.43425457250901,-0.449111293954778
.23....9545....1....9..163......9.....7.8.24.5..4...86.14...9..2...9..........3.7,-1.81175508748871,-1.93250341467062
..345...6.5..........612.....4..7.....75..19..1.8....3......62..7....4.89..3...1.,-0.74296569033149,-0.111835354165674
.2.8.6..74.69....8.....3.5...73...8.3.5..7...84.......9.....5...3..6......47.5.29,-1.3992739759513,-0.560929127568589
12......7.....9.....93..5.1..2.5.1.3...6...2..1......6...5.8.6......4.726....34..,-1.35378183873179,-0.530403053888561
.......86.....7...7891.........6194....2.....2..97...86.4.1......5.3..213....85..,-0.461378981962237,-0.235039197279514
1..4.....4.6.3.1...8...2...8.4.........9.5....9.1..26..32.4..7.9...6..58.1..9....,-1.12207165888347,-1.38614753383222
1...6..97...7.9.2..8.......2.5.....194....65..6....34.6...57..9....8....3..4.1...,0.774170500356327,-0.397897670185671
..3..4.6..5.28....7893.6.5..4...9..6............6..59..1.....2.8..4.......492..1.,-1.4172313033644,-0.107056973341338
1..4..9.....3...2..8.1.6..4.7.69......25...4..6.......34....8...1......2....8..6.,-1.07344056597475,1.5260224439227
..3....78..68.1.2.7.....61..4...2..6...4...89...1.6.....5...74..1..398...........,-1.34289566114469,-0.00931914490446389
..3...6.7..671..32....2......7.381.9..1.....624.69.....34......8.....9........354,-1.0114757057754,-1.24296637734075
.2..8.7.9..6..283.................735.4.71..8.....9.1.9..417...3.25..4..8...2....,-1.12828471807635,-0.713204318115311
...5...6...6982....................2..7.4..95.9.8.17........6..9..7...4.34..1.2.7,-2.50617744583636,0.191299929183434
.2...8.75...3....2..9.1.4.3..28.17.4.6..3...........8.3.....2.96.8.9.......1.....,-1.31586377040965,-0.278180724788028
.....56...5.1.8...7.96........5.1.492.....8....4...1........2.6.71.9...4.4.......,-1.38349483522772,1.44022077488197
..3...8.......79.1.8..3.......5...94..764...5.4.8..7.......234.2.........1.968..2,-1.05600645752169,-1.25413874209353
1..5..8..4....29.3...1.3..4...9..5...9.....86.3........7.......6..84..7...83..625,-1.28057242866593,-1.15880367276218
..34....64..8.3.12.8..1...5..7..5...2.....6...94......8..1....4..2.3.....6....57.,-1.1092740178983,-0.440999049473017
.238...9.....97.8...9...1......4861.26.7.........6...4.35......6.2..9......48.5.3,-1.44378308407537,-2.12249565415208
.2...9..6.5.7...1...9........2...6.....53...767..1..38..5...1....82....424.....63,-2.36467964211549,-1.19411695071754
..35....4.56.7.......4215.....6.2..7..8...4...9.3.4.1......62..8...9.....1....97.,-0.584473460861638,-0.858606044516938
.2..68.74...73..18..9..2..5...8...4.5..3.....8.....7.6.4..1.....7.2.....6.1.....7,-0.672850552663561,-0.940100694979934
.234..9..4.69.....7....3..6.........5.73..8.....765....4.8.15.7......48.9.....1.2,-2.43101390884213,-1.5382377200093
..36.8......7..8.27....1...2..1...9........81.6..52...9.4.6..3...8..4...6.....45.,-0.425124423577021,-0.347801490017319
.....7.9..5.39..7..8........3.........145.........3256...56...46...81.3...79.....,-1.08185111192959,0.567995342257584
......678.5.......7.9.3......2....1.517.6.3....4...7.5...7.....63.4..58....8.34..,-2.31100156848587,-1.71886839962819
1..4..8...5...7.......3..2.8...2..39..5..9.76.6......839.....6264.........7...4..,-1.01794087952296,0.000807234017395075
...45678....7.9..3.........2...94...5...7...1.9...3.6..7...16...12..7.9.9..36....,-1.29903901406981,-1.34877458244613
.2.9..67.456..................3.1...8.429......5..8..6..17....2.7....34.36.5..7..,-1.15599048525235,-1.33043376517888
1.386.5.7.5..7......9..514...2.5.6......8......7....136.....9...9.....8.3..2..4..,-0.926816010821909,-0.379400179311886
....5.47..5...1....8......6.37......81.7.4.2.....9.8.....6.2.3.39..4...56....9..1,-1.0836150012679,-0.760113699066763
.2....6.84.68..3.......3.4.6....7.1..1....8..8..4.65......5.4.9.75.......4.692...,-0.619258348210918,-1.65813980704379
1..58..6..5.........9...4....46....7..1......67.4..1...4.1.6...36.85....8..7..65.,-1.57206028388888,-0.952696161700446
....4.9...5...3......5.2...3...9..5.89....62...51.....5......196.1.2..3..7.3..46.,-1.10597206890814,-1.22812599322444
....8.....562.7.1..891...2.....1...7..1..4..539............9.......7...3..2.6.9.1,-0.594611659716901,0.895195443185582
.2...6..7......93..89...2.45.......88.49....5....6.3..3.5..2.....7.5.1...4..3..7.,-0.840641793606392,-1.01549676468387
1.3...8.7.5..8.3.1.89.3.....4..6......1..8..6..7..2.4..1.4.5........3....92....74,-0.823382726194924,-0.805867887292435
..3.5897..56......7..12......1...7..........8.4.2.7..16....2.8.5..6..4....89.4.6.,-1.98169576336486,-1.57477475156527
1..86......6.....3789....6..95.....2......4...6.1.5....4...1.3...2..76.15....27..,-0.799658060158671,-1.39793293634397
.2.58.7...56..9.83.....1...23....8.......24....7.....53....6.......28.169...1.2..,-2.2337210007334,-1.7434279578769
.....6....561.7..9....3..1...8..1....1.5.9..3..7....4.....9.2.6.3..2.79..........,-0.819287317027764,1.97125783201918
...7.....4569...3.78....1.6.9.6..82.512......8..5..7.....3...5.........297..8.6..,-2.97434557709381,-1.64531316215894
....5....4......17...6.2.....7...1...12.3..4.8..7...6.24....5..6.5.8......8.7....,0.0807976695816846,1.92702746646059
1..5.49.....92.1......3....2.18..34..6.4...299...5..8..4......6......8..895..2.3.,-1.46980324897026,-0.774630598935282
12...59..4.6.9...1.8......5...72..8..91.5426......9...9....14......8.596.........,-1.31590409481083,-1.11516147155975
...74.......8....3.....3.545....9...3...7.89.2....6.1.9......3......72..6.5..294.,-1.26810138888499,0.785910258846842
..3...7...5.....1..89.6...4...4..9....789...5...3....8...6.8...26...13........28.,-0.608059890201764,-0.389363493253906
.2.....6....9....3..9.615.2....27...8.7.....1.64...3........1.......548....738..6,-0.739505197029798,0.372325842026399
.....6.....6.2...87....3..2......6.5..49...3.63..1...4.6..4..2...2.9.8..84.....97,-0.670136666542176,-0.866745586372864
12.7.4.8.........3.8.52.6...........64.2.9.....1.4...7.......5....39....91..764..,-2.29955424283953,-0.473612937414156
1...6.89..56.....27...245.65.......9.7...3.....2.....7....3....9...48..52..6..743,-1.75131253314883,-1.10018578280327
1..7......5.89...3...32.1..5.2...94.8.....2....4...6.8..7...4.......9...2..17...5,-2.49870749083534,-0.225175687340206
....8..694..29.31.......5.29.7....5.....3.9.7..4.....6.....5...39.8..4....13.....,-0.795127342488153,-0.784336881001966
12...56...568....3.......1......9.85.......2..9.2567..2....8.6....4.1....7.5....9,-1.087441488685,-0.782454989290182
12.7..5...5......27..3...14..1.2....69......8.38.......6..49........394..1...7.6.,-2.01604931797826,-1.56997763457621
1...74....56..9.1..8..6..4.8..........5...6.....3.2.51.1..4.83.3.7.....5.....6...,-1.3741990511806,-0.613574992385587
1...5.4...56.1..7.78......1..1..4.65594...31..7....9....2...8.......8......6.1...,-2.048937340618,-1.74909700834179
.2.4...8....9....3..9.1..452..5...6..3..9.8....1..4........1.97.746...3..1..75...,-1.70303126423923,-2.06534486764759
..37........19.7.2.8..2.............6.7...95....4.7..8.1...6.9....9.38......41.63,-0.756342113495419,0.884135611606571
......8.....2.....7.9..526.....8.39....7.....234.......7......6.41.3..7.3.815...9,-1.52679143076069,-1.08893216944506
.2.7..6..4..8.9.....9..21..8..17......1....7..7.628...3.2....566.....3.4.9.......,-0.703060265684714,-0.918778178170376
1..856..7...9.......9.4.1.......9.2.....67.81......3..8.54...636.......8..2.3...5,-1.25979316327746,-0.630058304769164
.....4......72..13.....15.2.61..5..7..78..4...4...3.9.6....7....1..3....3.89....1,-0.224048913480606,-0.744371738631312
123.........3.8.......4.6..9..27.3...3.6..9.5...4..7...95...1..3......7..71.5...8,-1.99036718857733,-1.60307896206661
1..5..76.45......37....6.2...7..82....4......56..3.947..29...54...........5.6....,-0.918937202443443,-0.282143160947618
1...8.....56..2.13...3.......421...5..8.4.6...9.........54732..........6.7.6...4.,-1.69439972410395,-0.251536616158553
.2..456...5....38.....6..4.9..........45.8.1..3...6..989.......3.5..4..1.....2...,-2.21078216886115,-0.0346176838647713
12...5.....6.2....7....3.5..7..563.4..54...7........8....8.71..6.8...2...9.....3.,0.325755875069728,0.0885157932487518
1.34....84...8.1.......1.642.....58...1.9........57.2...59...7.64.......97.6....3,-0.590975906515142,-1.04576865773291
....84.........813......4.2..72.....2.81......1..67...8.5.3...79...2.6...6.4..1..,-0.895107897399459,-0.510261500507436
.....4769.5..29........1.4.69...5.378...37.94......6...6.4.3...9..85......2....5.,-1.44467703872069,-2.00611755968366
..3...8......89.7.....61.43.1....7.58...1..2.2.597...1..8....3..42.9..1.....3...8,-0.933368529287707,-1.0949993314214
..3........67...19.8....43...4.6....2.13.........2...89.8..65.......4..15...1.9.3,-0.924957677238707,0.272156830500805
.2.....8.4.6....19789.6.....47.8.......714......2...9..948....5.....3.2.3..5.....,-1.26239600652117,-0.985792474499521
.2..8..4..56...38.7....1...........7.1.92..5....5.7...5..1..4...4135.9..9...4...8,-0.726779824530746,-1.16454006875469
12.4.9...4..3....1..9.6.....7...6.4.5......1.3.1.8...2.......54....3182....2....3,-0.711240147988675,-1.09624993626381
....5.7..4.687..2...9....56.68..4...93......2..1...6.8..5.32..481......7...7.8...,-0.54345553162417,-2.22634238884212
123.6.5....6.9.73..........5.1.2.....6...7........9251......92..4.23.........61.8,-0.891232802321369,-0.751567790333832
..36.8.7.4...97..1....2...42.4.1.....61..34.28........3.82.......59..1......8...6,-1.47645881713009,-0.947751672210514
12....95.4.......3.8...3.....1365..4.6...........41.8....8...9...2.3...754....3..,-0.921757007938702,-0.573288596757878
.2..76.5....82......9.3......7.....459...72.38..394......6.8.4.6...4..2.......6.5,-1.62435814135825,-0.704280986871198
1...8..49.5.7..........16....7.....35.4..2....3...6.5....1....79..4.3..2......89.,-0.839925621170306,0.130818532853751
.2.64...5.5....281...5....387.....5......934....4......4..7.........38..51....7..,-1.2828368102378,-0.71748974487677
...58...9......3...891..5......75...6....1......49.2..3..7..4..2.5.4.8...7.8...5.,-0.938544281943028,-0.00714606270848755
.......49.5......87...3.2.62....64......94.7.....2....3.8....9.67...98...12.....7,0.50289959971947,0.0152222139888979
..34.....4...78.12..9..1........4..8..1....7.2...6............6.7...59...648.315.,-1.40979986325397,-0.219310318208554
.....5...45.2.9..378....2..3..5.6...2......9.51..2..8......1......8.4.3.....6.857,-2.33297664069117,-1.06425390730822
.2.4..78...6..9.3..891.....59.........8.7...5..1...9......1...6...56.2.1..5..3...,-2.1187380340623,-0.955401426153894
...8.4.9...6......7.....1...4...3.....1...4.5.976..3..9...3....2.54.87.....5.2..3,-0.7836130863745,-0.296561877356352
.238...9....17...2...........7......39..4..68.4.7...3.9..4.3...5.4...9..67..1..5.,-0.837330447476554,0.101387321394722
1.3.74.6.4.62............5.96...3.8.......3..2.76.......1.26......8...9..7..3...5,-0.566167229542428,-0.00211052066798806
.2.....95.56......7...1....3..1.........9..3.817......27..654.....98..2..4.....56,-1.0601183298775,-0.324491731611927
..345...........7..8.6.23....43...69...7.1.....1..97..61.........8.....42...36..8,-0.793962092238562,-0.175216204310747
.2.....694....9..8...3..24..6...8.7.3...5.....97...6....8...43....9.7....72......,-1.08882851919327,0.579852442964274
1...4.6...567..9.3.........9..5.28.7.........5.7.6....84167...5..5....8.6..3.....,-1.15673085570359,0.251959144306961
..3.4....4....8....8..2...3.7146.8....8..12.6......1..9..3.7..8.6.....9....2...7.,-1.0693015841474,0.193580474925619
.2..5....4....1.937.924....8..5....6.6..28..4..7.1..2..7....9.....8....7...4.56..,-1.00415619596241,-1.00463339799412
.2.......4...91.3..8.2.3...5.2.....1..1.49..23...1.95.......42....4....6.4..7....,-0.426552232863132,-0.403535248734146
.2.49......6..7.1....5....4..17..2...4..........184.363.....5..27...3.......4...2,-0.784019780133284,-0.307666445445986
..3.........8...21..9...465..1..7.......42...8476.....3.....57...2....9...426....,-0.562963145705919,1.19230850936529
1.3.5....4..798....8.....4.56.2.9..8.91......2...1......5..7..4..2.4.6.........97,-2.28608942244235,-1.07140028375535
.......4..568..1.97.93..6.2..1..3...3....4...5......7.9.5..7..82..13.4...1...8...,-2.50448785398171,-2.24449051488386
..3.....6.......2.78.6...5.5...67..9.....45...41..56.76.25....1....9......5.81...,-0.789421848843205,-1.05847944814082
................12..3..4........34...1.......25.....6.....7.3.....52......61..8..,0.0437244858046593,6.17060145648008
................12..3.45.................67.518...........1...4..7...6..3..28....,-0.0999988742776996,7.24451976356489
................12..3.45........6......1.2.5...7...3......7.84..6.......82.......,0.0927265257666885,7.50960076863304
................12..3.45..6.....2.....7...8...5.1.6.......8.7.4....9.....2.......,0.405882162723757,7.03301058087735
...............123..4.56..........57.8.......13.2.........4.......3..8....5....6.,0.748903166390722,6.22013162658358
..............1..2..3....4.........1..5.36....2......7..8.4..5..1...7....9.....3.,0.446792545942623,6.54911983082979
..............1..2..3.4..5.........6......7.1..83.......45...9..1...6...9......8.,0.686477928669658,6.84188890799701
..............1..2.34.....1........5....36.4.71..........3........84....2.....6.9,-0.823826879045344,5.98049337794325
..............1..2.34....5........6....35....7.....8.1....4..3..7......91....8...,0.64516062978347,6.08072483522131
..............1..2.34....5.....3.......45.....2......6...7.......8...34.1..2.6...,0.967136223568094,6.30020496963406
........1........2....34........345...1.......67...3......7.....8.21....4.....9..,1.34645143236854,7.1212759007505
........1........2..3..4........536..1....4..7...3.......2........71....8.6...5..,1.01913300319445,6.42421186821717
........1.......2...3.45........65...1.......27..........89...7..42.......5...3..,0.755728958847933,5.5486429204115
........1.......23..4..5..........36......4...1..27......31......5......87....9..,0.751144531577097,5.84416935016492
........1.......23..4..5........6.7.....7.....12.........2.486.1...3....5........,-0.377199922359863,6.06898211345058
........1.......23..4..5........647..2.....8..3..........23......9.8....6..1.....,1.45169659584251,5.61905953224416
........1.....2.....3....4.....3..14.2.....3.5....6......47.....8.......26....5..,-0.00907144137456795,6.33158362729875
........1.....2.....3..4.5......62....5.1.....7.....4....58..3..2.......6.......5,0.429951498970967,6.23457628270521
........1.....2.3...4.5.6.....1...2..4..7.8..5..8.3..9.76.......8.9.....4...8.7..,1.04960603160935,1.81529158929189
98.7..6..5...94.8...76.....6......4...9..3..6.....79..4......2..1...9..4..64..3..,0.964801452035709,-0.200981770567448
98.76.5..7.....68...4..8..95..6..3...2..1........9....3...79.5..9.5....3.....69..,1.13683350350076,-0.404601040861662
98.76.5....49...6..5..84...3......9....2.9..1....7.6...7.8...5...9...8......9..76,1.06650581824181,-0.902803133073322
9876.....5...8.96.............56...46....859..3.29.8..2..8..65.....5..21.........,0.787936329724345,-0.0376800557978058
.23.....94.....1....9.2..4.2...9...1.....58....56........8...7..6...7...9...4...3,2.62848765517756,2.73755492134842
1...5......7..92...6.3........7..94...4..8..7....1....5..6....8..8..7.9..3......2,1.9965315462251,1.24782551663103
.2.4..7..4.......3..8....64.6.3...7...1.9....5....8........52...3.6....79...1....,0.976804177787408,1.78369325866438
98.7..6..5...6......6..9.4.32.9.......8.7.9.........31.9......8..5...4.....1.2.9.,1.46476557144671,-0.167591913566111
98.7..6..5..9..7....4.3..9.6...59.8....8....6.....79..2..6..8...1..72.6.........2,1.06468672503836,-0.0406080429502
98.7..6..7...8..5...4.6.....6..5.8....84....5.....3.6..2....1....1.4..3......1..8,0.927009490829387,0.473985990121176
98.7..6..7..5.......4.8..7.4..3..2...9..1..4...1..5..61...7..8..4...2.........3..,1.20302448986855,0.980793301636292
........1.....2.34..4.3.5....1.4...5.4.6..7..8....9.4...3.7..5..6...8...2..9.....,1.33267426194289,1.04021391321358
98.7.....6...9.5....4..6.7.5..6..3...4...9.6.....2...1.9...8.3...39..4......1...2,1.3128967562856,-0.813621122717076
....5.7.......9.3..8.1....6..48......6...4..19...7....3......5...26....4.1....9..,1.5612463934902,2.32527997575945
98.76.5..7...4.9....3..9...8...9.7...2.4.7..........1.6....4.5..986..4......8....,1.03270418288166,0.862845143838808
98.76.54.7..5.......3.9....6....59.7...9....4.....6.5.5..6...7..2....1.9..7.8....,-0.51390111731016,-1.24235894932329
9876..5..4..9..6......8..7.6..4..9....3..2..1....6....3...4......93....6....593..,-0.471779543040323,-0.177536646807733
1.34..7.....18..6..8...74.........1......2....1.7..8.2.4..7.1.85........8.1....9.,1.16821102123822,0.325312287757969
98.7..6..5..6..4....6.3..8.4..2..7...6...1..2..2.4.....9.4...7......69.........54,1.05213836088039,-0.274859911796587
98.7..6..5.4.6..7......8..367..8.2....52.9........7.3.29...63.........1.........6,0.947936438273281,0.332615817191408
98.76.5..7....9.6..465..7..3.........7.8..4.......5..2.1..8..4....1....7....541..,1.0182777728083,-0.382519544359754
98.7..6..75..4......3..9...3.7..2.6..6....2.3........92.6..73......1..7.........6,0.921555621516111,0.53439306496269
98.76.5..7..9..8....6......8...7..4....4...58.....97..5..8..4...3......2..8..1...,1.5110692158552,1.39058829058302
98.7.....7...6......5..87..5.....4....43...6.....24..1.9...58.....6....2....1..3.,0.780424951579297,0.912327758799048
98.7..6..75..8......6......4....3.....5.6.9.....2...1..3.9....4..9.7.8.......1.2.,0.944311503810187,0.942979546899477
98.7..6..7...5......4..8.7.8..3...9..7...98......4.....9.2..7.1.2...3.8.....9..3.,0.83008607039762,-0.14420526052819
98.7..6..7...6......6....75.7.4.3....49...5....8.5...4...2...57....9.8.......7.1.,1.40869174955887,-0.538716169173053
........1.....234...3.1.52...2..1..4.6.......7..86......4..5..3.3.9.....8.....79.,1.05795745134215,1.48301835418329
98.7..6..7..9..5......4..7.6..5..7...38...........2..1.978.......6..78......5....,1.02388026173678,0.142851122626345
98.7..6..7..9..5....4....7.8...7...5...5...68.....97..5..6..8...9..3.....2.....1.,0.983299185986156,0.437170791507059
98.7..6..5..9..7......43...7..2..5....6.1..8.....9....1....2..6.7....1....91....5,1.05944251243327,1.30354715959253
98.7.......6.5.9.......9.4.6...3.2...5......4..2..1.6.2.......1.6..8.3....3..7.5.,0.935176931749647,0.66714690976269
98.7.....6...8......5..68..5....94....4.7..3....2....1.5...79.....1...2.....3...7,1.31908226003704,1.66905923976547
98.7..6..7..5..49...3.....78..6..9...2..1..76.........6...59..4..84...6.......5..,-0.425034850639192,0.950886987097253
98.76....5..4.......7..59..3....75...7.....6.....2...1.5...83....3....2....1....4,1.14648709896257,0.936829708429707
...........1..2.34.2.35.6.....7......3.....5.1....8.23..4.9.....1...3.428.34.....,1.03292623754992,0.421059060887828
........1..2..3....4..5..23......1....3..67..4...2..35..4.3..58.8.5.....53.9.....,1.21172528316468,0.281354391960491
98.7..6....5.9..7......4...85.9....7..3...9.......285.57.6...8.....8........17..6,1.03887957203226,-0.167031526812874
98.76.5..7..4..9...3...8...6...75....4.........7..96..4..5..2...6..2..1...2..4..6,-0.565065836584134,-0.3840921797967
98.76.5..7..5.86.......4.8.6...7..39..9...7.....9...565..6..3...2..............61,1.09363693046836,-0.827918044026767
98.76.5..7..5..9....5....6.8..9..7...3...........42.1.4...89.7..9..574.....4.....,0.68202568873294,-0.366189074634694
98.7..6..7.5.......4.3.....8...4.3...6...3.8....8...67.7.4..9....9..2.7.........1,0.995458542533623,0.756172077558648
98.7..6..7..54.........9.4.6..8..5...3.....2...9....8.1....5..8...1...6.....781..,0.938008627441238,1.21394613431597
98.7..6..5...6......6..8.7.4......53..8.5.7.....2.4....3...1.2...5.8.9..........1,1.13724034920841,0.409831826467162
98.7..6..7.5....9.....95...65.4....9.....3.........48.57.6...4...2.....6....1...7,0.942171187791107,0.865936495312363
........1....23.....45..26..2..6...7.6..8....4..9...2..4.6..95.5........9.....3.6,0.892725862209408,1.2313719214376
98.7..6..7..6..5......4..7.6..9..8...9..6..3...8..2...1.........7.1...65....971..,0.928821103946968,0.297423121537393
98.7..6....7.5.........9.7..9...4..3..8....6...653..9..2....9.....6...5.....9.1.7,1.17391709433187,0.193166872380697
98.7..6..5...9..4...4......6...5...3.2.6..8....9..3....1.....26...1...87....2.1..,0.878162133110517,0.318678763410273
1.........5...913...9...56.2.1.7..9..9.6......3..2...5...5....6....149........81.,0.932118659876745,0.139924626093187
...........1..2.34.2.35.61....7...5..3.......1....3.82..4.......1...8.438.39...2.,0.726896508238412,0.522983130392962
........1.....2.3...3.4.5.....6...7...5.8.46..68.9.3....94.8...3....98..5...3....,0.914948369108924,0.543697989457104
98.7..6..7.5.6..4...3..9...85..7.9.....9.5..2...8.....69...75....8.........6....1,1.00151755003199,0.00864594727354362
98.7..6....5..........95.4.7...3.8...2......1..89....66...8.3...1......2..46...8.,1.09451080295747,-0.200171403795969
........1....23.4...51.6.........12..17...8..2....8..4...3......6194...33...814..,1.14236004555727,0.162693687198581
98.76.5..75.4..9....3......5...7..42...2...95......7..4..5..2...6..8..59........1,-0.409159906117273,0.0407523549843976
98.76....7.54..8...46..8...4..3..9...5..2..84........1.97..35.....5.........7..4.,0.850066555659335,-0.214950447950444
98.7..6....7....5...4.3....83.9....5....8..9.....2.8..6..3...8...3.7...6.....1..7,1.13423406782883,0.487941575574347
98.7..6..75.....9...6......4...3.2....54...8......1..4.3..4...6..79...5......21..,1.14158789671395,0.452256797697808
98.7..6..7...5......4......69.3...2...1..2..6.....79..32.8....9....7.23.......8..,0.622275730971712,0.590495421955218
98.7..6..7...5..9...4..9..74....3..9.7.2...1...3....6.3..5......4...7..8....1.2..,1.21730363255717,-0.358443347244762
98.7..6....7.9..8...5..4...5....9..3.3.6...2...1...5.61....7....5.3....8....4.2..,1.21077217027254,0.115744451804608
98.76.5..7...4.9...3.9.....6...9.8....2....1......7...5..4...98.6....4......8..5.,0.852087046490665,0.881209534099543
98.7..6....5.9..7...4.....34.....3...9.2...6.....17..91.6....8..2.8....6.....52..,0.933393652548779,-0.34463252041944
98.76.5..76...5.....5......4...7.83..3.2.......7..96....8..79.....1.........4...1,0.763009368829545,1.20420153987438
98.7..6..5...6......6..9.4.3....2.7...8.7.5.....3...92.1.6.7.....5.9.7.........1.,1.01584135521203,0.646928016464365
98.7..6..7...5..9...5..9...57.6...8...4.....6....3...725.8....9.9...1.........82.,1.04417591190152,-0.133937890475122
98.7..6..75.....9...6......4..32..5...85.4.7.....7.3.4.2....5....98...6.....3...1,-0.69258440676817,-0.351366026255476
98.7..6..5..6..4......3..8.7..9..5...42..............14...9..5....5...64....7.9..,0.649241503195318,1.40541972049229
..............1.23.24.3.5........6.....3.78...48.6..3..65.2...84.2....5.9..4.....,0.883906008746036,1.11948004560666
98.7..6..75..6..9...6......4....3..2..8.9.7.........4..2.....13..7.5.8.......1...,1.13777647124278,1.58436860692925
........1..2..3..4.5..6..2....7.2..3.2....4..5...8..9...5.9..8..8...7...96...81..,1.42708998805641,2.11008888520488
........1....23.....45...6..4.6...5.6....47..8...3.....5...1..7.9...2...4..8...9.,1.07763302409815,2.22191184179185
........1..2..3.4..1.56.2.........7...735....24...7.....3..5.2.6..8..9..9.......8,0.949533339044792,1.46353389466158
98.7..6..5..6..4....6.3....7..4..9....2.8.........7.1.6...7..4..59...7.....5...6.,1.00163038717555,1.00987357793375
........1.....2..3..3.41.5....6.......1.743...8..3..4...5.17..41..2..57.9........,0.87884816864523,0.690569121782434
98.7..6..7...5......4..8.9.4....9..6.9..7.34...6.2.....4.....68..71...2.......7..,1.04521717155434,0.0467872668448587
98.7..6..7..........5.4..7.4....3..2.9....1...1.8..4...4.....6...96...1.....849..,1.18543662878776,0.86486116341446
98.76.5..7.4.......5..8.9..6.....8...9.8...53....3...9.6..9.3.....6...2......1...,0.869862961342594,0.394610700451774
98.76.5..76.5...9...5......6.........9...43....789..6..2......4..948..5.......1..,-0.581223493546705,0.322756841011688
98.76.5..76.5...9...5......6....43...2.........967..8...648..5......71..........4,-0.420269159110494,0.425238394565611
98.7..6..75.....8...6......6.......4..89...7.....3.2..4....1....1...2..3..98...5.,-0.364032729260734,0.494009672322935
98.76.5..7....5.....54...6.6......4...8..96......3....21.........7..649......78..,0.738165537577124,1.22624944434694
98.76.5..7...5..9...5...6..4..........869..7......32...1.........753..6....8....3,0.999063259454064,2.03145085344448
98.7..6..75.....9...6......4...3.7....86...5......2....2...7..1..98...7...724..8.,0.982371504902505,-0.0994114322779657
